timestamp,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
07/08/2022 02:18,164.0,239.0,210.0,296.0,138.0,198.0,87.0,83.0,95.0,38.0,41.0,33.0,46.0,42.0,45.0
07/08/2022 02:19,203.0,227.0,158.0,228.0,341.0,107.0,72.0,90.0,75.0,33.0,62.0,42.0,41.0,30.0,40.0
07/08/2022 02:20,310.0,214.0,89.0,157.0,168.0,190.0,79.0,77.0,85.0,30.0,35.0,37.0,49.0,40.0,40.0
07/08/2022 02:21,89.0,309.0,150.0,166.0,262.0,199.0,77.0,71.0,89.0,44.0,38.0,23.0,40.0,71.0,31.0
07/08/2022 02:22,275.0,158.0,220.0,132.0,76.0,213.0,71.0,70.0,88.0,35.0,38.0,43.0,71.0,42.0,48.0
07/08/2022 02:23,163.0,225.0,255.0,235.0,248.0,294.0,87.0,73.0,45.0,35.0,45.0,44.0,42.0,45.0,40.0
07/08/2022 02:24,167.0,226.0,161.0,75.0,282.0,187.0,111.0,73.0,75.0,31.0,37.0,43.0,45.0,72.0,49.0
07/08/2022 02:25,90.0,90.0,230.0,119.0,232.0,134.0,95.0,84.0,84.0,42.0,31.0,32.0,48.0,70.0,41.0
07/08/2022 02:26,174.0,270.0,187.0,270.0,342.0,124.0,73.0,45.0,94.0,34.0,35.0,40.0,71.0,44.0,47.0
07/08/2022 02:27,229.0,245.0,177.0,111.0,192.0,299.0,93.0,71.0,82.0,30.0,37.0,39.0,40.0,42.0,46.0
07/08/2022 02:28,161.0,173.0,188.0,340.0,281.0,133.0,87.0,71.0,86.0,34.0,45.0,31.0,46.0,48.0,42.0
07/08/2022 02:29,191.0,262.0,165.0,74.0,75.0,114.0,46.0,83.0,80.0,43.0,36.0,33.0,41.0,47.0,46.0
07/08/2022 02:30,210.0,200.0,219.0,76.0,172.0,193.0,78.0,111.0,95.0,24.0,38.0,44.0,49.0,71.0,40.0
07/08/2022 02:31,191.0,259.0,247.0,207.0,299.0,121.0,74.0,79.0,76.0,42.0,38.0,37.0,70.0,48.0,48.0
07/08/2022 02:32,221.0,251.0,183.0,243.0,163.0,283.0,76.0,79.0,87.0,35.0,24.0,34.0,48.0,46.0,47.0
07/08/2022 02:33,198.0,203.0,310.0,174.0,167.0,284.0,93.0,92.0,91.0,25.0,36.0,37.0,48.0,42.0,42.0
07/08/2022 02:34,228.0,185.0,309.0,341.0,132.0,149.0,74.0,69.0,88.0,44.0,35.0,32.0,30.0,44.0,48.0
07/08/2022 02:35,207.0,171.0,160.0,276.0,341.0,275.0,90.0,82.0,69.0,24.0,43.0,63.0,43.0,49.0,40.0
07/08/2022 02:36,182.0,161.0,252.0,251.0,74.0,161.0,92.0,90.0,71.0,44.0,32.0,32.0,48.0,41.0,46.0
07/08/2022 02:37,217.0,246.0,311.0,341.0,223.0,103.0,90.0,112.0,84.0,43.0,25.0,43.0,41.0,44.0,44.0
07/08/2022 02:38,159.0,236.0,274.0,111.0,280.0,289.0,92.0,71.0,72.0,36.0,34.0,44.0,45.0,40.0,46.0
07/08/2022 02:39,278.0,216.0,228.0,108.0,175.0,252.0,95.0,88.0,81.0,63.0,33.0,30.0,48.0,43.0,40.0
07/08/2022 02:40,262.0,279.0,252.0,248.0,124.0,140.0,95.0,83.0,90.0,25.0,37.0,30.0,42.0,47.0,42.0
07/08/2022 02:41,247.0,276.0,309.0,340.0,135.0,291.0,87.0,83.0,95.0,32.0,45.0,34.0,47.0,44.0,44.0
07/08/2022 02:42,251.0,90.0,173.0,100.0,167.0,167.0,74.0,78.0,72.0,33.0,43.0,35.0,44.0,43.0,40.0
07/08/2022 02:43,90.0,226.0,89.0,242.0,190.0,107.0,85.0,86.0,79.0,36.0,62.0,43.0,46.0,40.0,41.0
07/08/2022 02:44,224.0,220.0,255.0,227.0,249.0,340.0,69.0,77.0,89.0,41.0,41.0,31.0,46.0,40.0,43.0
07/08/2022 02:45,252.0,242.0,231.0,155.0,100.0,241.0,86.0,111.0,94.0,36.0,62.0,44.0,42.0,43.0,40.0
07/08/2022 02:46,165.0,203.0,172.0,172.0,254.0,284.0,83.0,76.0,71.0,62.0,40.0,35.0,40.0,40.0,40.0
07/08/2022 02:47,91.0,162.0,221.0,238.0,251.0,75.0,84.0,86.0,94.0,36.0,63.0,41.0,41.0,49.0,45.0
07/08/2022 02:48,208.0,222.0,259.0,267.0,193.0,182.0,83.0,88.0,76.0,32.0,43.0,38.0,43.0,47.0,45.0
07/08/2022 02:49,182.0,310.0,311.0,181.0,265.0,192.0,87.0,85.0,75.0,43.0,38.0,32.0,46.0,41.0,32.0
07/08/2022 02:50,214.0,154.0,311.0,143.0,209.0,184.0,80.0,110.0,95.0,45.0,35.0,39.0,47.0,42.0,31.0
07/08/2022 02:51,271.0,249.0,231.0,169.0,233.0,267.0,94.0,83.0,110.0,37.0,33.0,41.0,47.0,47.0,44.0
07/08/2022 02:52,254.0,240.0,194.0,239.0,137.0,131.0,71.0,93.0,93.0,34.0,39.0,38.0,43.0,30.0,48.0
07/08/2022 02:53,240.0,250.0,251.0,100.0,150.0,122.0,73.0,86.0,87.0,38.0,35.0,41.0,43.0,47.0,45.0
07/08/2022 02:54,167.0,162.0,235.0,116.0,158.0,75.0,78.0,90.0,111.0,63.0,44.0,42.0,41.0,44.0,40.0
07/08/2022 02:55,223.0,248.0,310.0,200.0,105.0,278.0,71.0,72.0,92.0,39.0,33.0,30.0,40.0,43.0,43.0
07/08/2022 02:56,170.0,175.0,277.0,114.0,75.0,74.0,84.0,72.0,77.0,45.0,40.0,42.0,48.0,41.0,47.0
07/08/2022 02:57,209.0,187.0,234.0,181.0,75.0,297.0,81.0,72.0,46.0,30.0,33.0,36.0,40.0,40.0,41.0
07/08/2022 02:58,198.0,193.0,248.0,142.0,288.0,215.0,70.0,89.0,83.0,35.0,33.0,33.0,44.0,48.0,70.0
07/08/2022 02:59,213.0,186.0,264.0,74.0,289.0,215.0,74.0,71.0,80.0,41.0,45.0,31.0,44.0,49.0,42.0
07/08/2022 03:00,241.0,189.0,160.0,277.0,247.0,193.0,76.0,80.0,73.0,24.0,37.0,39.0,48.0,46.0,44.0
07/08/2022 03:01,231.0,154.0,310.0,225.0,140.0,291.0,80.0,81.0,84.0,33.0,39.0,31.0,45.0,46.0,40.0
07/08/2022 03:02,218.0,164.0,212.0,238.0,134.0,100.0,85.0,95.0,74.0,38.0,33.0,42.0,44.0,40.0,43.0
07/08/2022 03:03,192.0,185.0,196.0,261.0,165.0,128.0,112.0,83.0,85.0,35.0,23.0,30.0,41.0,71.0,40.0
07/08/2022 03:04,197.0,234.0,190.0,130.0,217.0,194.0,82.0,71.0,93.0,30.0,41.0,38.0,47.0,43.0,70.0
07/08/2022 03:05,212.0,150.0,207.0,287.0,174.0,189.0,45.0,92.0,92.0,62.0,45.0,64.0,43.0,41.0,32.0
07/08/2022 03:06,156.0,229.0,255.0,245.0,193.0,228.0,44.0,111.0,91.0,33.0,44.0,63.0,40.0,42.0,46.0
07/08/2022 03:07,254.0,280.0,203.0,140.0,161.0,194.0,86.0,79.0,81.0,44.0,43.0,37.0,49.0,45.0,41.0
07/08/2022 03:08,277.0,280.0,192.0,298.0,131.0,184.0,95.0,83.0,82.0,34.0,36.0,34.0,43.0,41.0,49.0
07/08/2022 03:09,254.0,274.0,90.0,207.0,249.0,173.0,85.0,71.0,83.0,43.0,63.0,37.0,43.0,49.0,43.0
07/08/2022 03:10,259.0,242.0,226.0,106.0,114.0,164.0,82.0,75.0,86.0,34.0,45.0,42.0,32.0,48.0,43.0
07/08/2022 03:11,237.0,309.0,194.0,298.0,300.0,118.0,80.0,86.0,90.0,36.0,35.0,63.0,48.0,42.0,41.0
07/08/2022 03:12,311.0,164.0,311.0,160.0,173.0,239.0,73.0,76.0,69.0,39.0,32.0,30.0,40.0,42.0,40.0
07/08/2022 03:13,214.0,231.0,173.0,170.0,283.0,134.0,72.0,84.0,76.0,40.0,43.0,32.0,45.0,44.0,45.0
07/08/2022 03:14,200.0,259.0,239.0,249.0,112.0,122.0,79.0,75.0,74.0,24.0,41.0,24.0,31.0,43.0,44.0
07/08/2022 03:15,213.0,196.0,232.0,160.0,340.0,143.0,73.0,69.0,81.0,43.0,36.0,42.0,72.0,48.0,42.0
07/08/2022 03:16,275.0,172.0,260.0,76.0,107.0,139.0,91.0,89.0,86.0,44.0,43.0,45.0,40.0,42.0,49.0
07/08/2022 03:17,310.0,172.0,183.0,163.0,116.0,128.0,86.0,78.0,75.0,38.0,39.0,45.0,47.0,45.0,42.0
07/08/2022 03:18,273.0,251.0,245.0,105.0,74.0,250.0,94.0,79.0,92.0,42.0,40.0,38.0,44.0,42.0,32.0
07/08/2022 03:19,91.0,159.0,233.0,75.0,150.0,211.0,85.0,46.0,84.0,63.0,33.0,43.0,42.0,30.0,31.0
07/08/2022 03:20,278.0,153.0,311.0,156.0,124.0,104.0,85.0,76.0,85.0,32.0,34.0,37.0,44.0,32.0,42.0
07/08/2022 03:21,244.0,311.0,180.0,250.0,196.0,269.0,89.0,92.0,44.0,33.0,35.0,24.0,43.0,45.0,42.0
07/08/2022 03:22,252.0,261.0,187.0,342.0,278.0,232.0,94.0,86.0,85.0,43.0,45.0,34.0,46.0,44.0,40.0
07/08/2022 03:23,166.0,179.0,184.0,244.0,212.0,186.0,81.0,92.0,76.0,40.0,45.0,32.0,41.0,42.0,40.0
07/08/2022 03:24,219.0,272.0,311.0,108.0,266.0,146.0,78.0,82.0,95.0,31.0,39.0,33.0,42.0,42.0,40.0
07/08/2022 03:25,192.0,175.0,246.0,282.0,241.0,108.0,75.0,76.0,78.0,31.0,33.0,32.0,47.0,41.0,41.0
07/08/2022 03:26,309.0,186.0,265.0,234.0,341.0,125.0,71.0,93.0,78.0,38.0,34.0,37.0,40.0,43.0,49.0
07/08/2022 03:27,309.0,152.0,219.0,157.0,297.0,150.0,85.0,73.0,89.0,39.0,40.0,44.0,49.0,45.0,47.0
07/08/2022 03:28,309.0,159.0,227.0,227.0,271.0,289.0,76.0,83.0,95.0,39.0,39.0,36.0,49.0,72.0,42.0
07/08/2022 03:29,160.0,242.0,280.0,197.0,172.0,206.0,79.0,46.0,112.0,37.0,32.0,31.0,44.0,43.0,40.0
07/08/2022 03:30,165.0,189.0,176.0,267.0,171.0,113.0,69.0,44.0,71.0,34.0,42.0,40.0,30.0,41.0,40.0
07/08/2022 03:31,171.0,265.0,273.0,342.0,145.0,289.0,94.0,45.0,111.0,32.0,34.0,37.0,43.0,44.0,43.0
07/08/2022 03:32,193.0,251.0,90.0,273.0,190.0,156.0,92.0,95.0,95.0,34.0,32.0,41.0,40.0,49.0,45.0
07/08/2022 03:33,252.0,154.0,311.0,256.0,291.0,279.0,75.0,44.0,44.0,42.0,40.0,24.0,45.0,47.0,40.0
07/08/2022 03:34,170.0,250.0,250.0,182.0,341.0,153.0,90.0,79.0,93.0,64.0,33.0,32.0,32.0,44.0,72.0
07/08/2022 03:35,177.0,247.0,258.0,154.0,139.0,165.0,82.0,81.0,69.0,30.0,39.0,32.0,48.0,49.0,47.0
07/08/2022 03:36,91.0,177.0,90.0,109.0,140.0,76.0,75.0,83.0,74.0,31.0,34.0,37.0,30.0,46.0,47.0
07/08/2022 03:37,161.0,266.0,165.0,129.0,177.0,229.0,90.0,83.0,72.0,34.0,38.0,62.0,43.0,41.0,44.0
07/08/2022 03:38,222.0,235.0,207.0,218.0,211.0,156.0,85.0,80.0,76.0,35.0,42.0,42.0,31.0,44.0,44.0
07/08/2022 03:39,152.0,192.0,230.0,168.0,340.0,296.0,77.0,77.0,111.0,37.0,23.0,35.0,44.0,42.0,48.0
07/08/2022 03:40,156.0,229.0,221.0,139.0,202.0,223.0,70.0,80.0,110.0,42.0,41.0,44.0,48.0,40.0,48.0
07/08/2022 03:41,227.0,176.0,275.0,140.0,256.0,106.0,112.0,77.0,82.0,30.0,33.0,37.0,30.0,49.0,32.0
07/08/2022 03:42,188.0,188.0,171.0,227.0,251.0,179.0,93.0,90.0,69.0,35.0,30.0,40.0,47.0,43.0,43.0
07/08/2022 03:43,159.0,163.0,241.0,201.0,153.0,210.0,82.0,82.0,112.0,42.0,34.0,43.0,42.0,42.0,43.0
07/08/2022 03:44,200.0,262.0,280.0,144.0,100.0,296.0,69.0,76.0,44.0,45.0,32.0,39.0,43.0,43.0,43.0
07/08/2022 03:45,89.0,235.0,263.0,204.0,206.0,75.0,44.0,90.0,71.0,38.0,32.0,35.0,41.0,48.0,72.0
07/08/2022 03:46,244.0,202.0,216.0,219.0,231.0,109.0,46.0,95.0,93.0,41.0,40.0,33.0,49.0,44.0,45.0
07/08/2022 03:47,207.0,172.0,206.0,254.0,287.0,259.0,75.0,85.0,74.0,63.0,44.0,41.0,47.0,41.0,48.0
07/08/2022 03:48,218.0,172.0,156.0,341.0,193.0,244.0,86.0,77.0,81.0,30.0,31.0,42.0,45.0,46.0,45.0
07/08/2022 03:49,91.0,178.0,171.0,135.0,202.0,181.0,94.0,69.0,77.0,44.0,43.0,39.0,40.0,45.0,45.0
07/08/2022 03:50,187.0,214.0,190.0,272.0,116.0,131.0,69.0,87.0,79.0,31.0,42.0,34.0,72.0,43.0,45.0
07/08/2022 03:51,211.0,212.0,311.0,126.0,199.0,255.0,83.0,44.0,83.0,35.0,42.0,42.0,42.0,47.0,47.0
07/08/2022 03:52,220.0,216.0,180.0,111.0,228.0,299.0,84.0,90.0,91.0,44.0,39.0,64.0,49.0,41.0,48.0
07/08/2022 03:53,215.0,187.0,234.0,168.0,271.0,132.0,70.0,81.0,76.0,64.0,37.0,23.0,42.0,41.0,44.0
07/08/2022 03:54,161.0,196.0,150.0,168.0,139.0,150.0,111.0,69.0,46.0,32.0,40.0,31.0,41.0,42.0,44.0
07/08/2022 03:55,91.0,169.0,311.0,163.0,156.0,74.0,88.0,71.0,78.0,34.0,37.0,36.0,49.0,45.0,43.0
07/08/2022 03:56,164.0,235.0,248.0,230.0,75.0,216.0,88.0,81.0,87.0,62.0,62.0,39.0,42.0,41.0,41.0
07/08/2022 03:57,234.0,257.0,272.0,143.0,217.0,237.0,88.0,77.0,86.0,40.0,38.0,35.0,40.0,43.0,48.0
07/08/2022 03:58,237.0,162.0,182.0,255.0,139.0,257.0,112.0,72.0,73.0,42.0,38.0,31.0,45.0,43.0,43.0
07/08/2022 03:59,198.0,163.0,264.0,266.0,235.0,156.0,73.0,82.0,44.0,35.0,39.0,23.0,45.0,42.0,44.0
07/08/2022 04:00,273.0,212.0,207.0,111.0,164.0,74.0,73.0,81.0,46.0,38.0,40.0,30.0,46.0,40.0,42.0
07/08/2022 04:01,249.0,311.0,215.0,342.0,197.0,162.0,95.0,70.0,90.0,43.0,25.0,37.0,42.0,45.0,49.0
07/08/2022 04:02,260.0,177.0,177.0,103.0,75.0,202.0,110.0,88.0,91.0,35.0,30.0,30.0,46.0,48.0,49.0
07/08/2022 04:03,89.0,257.0,251.0,74.0,239.0,130.0,73.0,74.0,95.0,36.0,41.0,41.0,44.0,45.0,44.0
07/08/2022 04:04,262.0,269.0,89.0,197.0,155.0,259.0,89.0,111.0,85.0,32.0,37.0,32.0,47.0,40.0,47.0
07/08/2022 04:05,311.0,245.0,152.0,225.0,151.0,133.0,78.0,79.0,78.0,63.0,38.0,34.0,44.0,70.0,71.0
07/08/2022 04:06,246.0,154.0,267.0,267.0,217.0,283.0,112.0,71.0,69.0,38.0,32.0,33.0,47.0,30.0,46.0
07/08/2022 04:07,189.0,245.0,228.0,76.0,257.0,341.0,70.0,111.0,82.0,32.0,38.0,43.0,49.0,43.0,41.0
07/08/2022 04:08,184.0,309.0,222.0,161.0,147.0,145.0,71.0,90.0,77.0,41.0,42.0,32.0,48.0,42.0,45.0
07/08/2022 04:09,181.0,216.0,261.0,237.0,293.0,240.0,78.0,90.0,75.0,44.0,40.0,40.0,47.0,41.0,46.0
07/08/2022 04:10,224.0,181.0,154.0,239.0,197.0,189.0,81.0,91.0,85.0,42.0,62.0,44.0,49.0,47.0,44.0
07/08/2022 04:11,254.0,184.0,228.0,178.0,194.0,246.0,72.0,70.0,78.0,37.0,25.0,44.0,44.0,40.0,45.0
07/08/2022 04:12,217.0,234.0,90.0,112.0,162.0,191.0,74.0,86.0,93.0,35.0,30.0,32.0,48.0,49.0,48.0
07/08/2022 04:13,205.0,158.0,310.0,223.0,270.0,182.0,110.0,75.0,69.0,32.0,63.0,39.0,44.0,43.0,46.0
07/08/2022 04:14,191.0,240.0,156.0,260.0,139.0,126.0,81.0,80.0,79.0,36.0,35.0,42.0,41.0,32.0,42.0
07/08/2022 04:15,200.0,160.0,179.0,177.0,186.0,164.0,86.0,91.0,90.0,35.0,30.0,33.0,43.0,42.0,41.0
07/08/2022 04:16,194.0,279.0,250.0,166.0,279.0,75.0,73.0,92.0,94.0,31.0,39.0,36.0,31.0,46.0,43.0
07/08/2022 04:17,198.0,185.0,184.0,278.0,281.0,103.0,80.0,45.0,69.0,35.0,40.0,45.0,49.0,47.0,46.0
07/08/2022 04:18,310.0,237.0,260.0,157.0,157.0,75.0,86.0,45.0,73.0,33.0,41.0,32.0,41.0,45.0,47.0
07/08/2022 04:19,310.0,247.0,311.0,208.0,207.0,290.0,89.0,84.0,87.0,32.0,39.0,36.0,32.0,49.0,45.0
07/08/2022 04:20,231.0,217.0,216.0,181.0,251.0,288.0,91.0,81.0,84.0,35.0,38.0,64.0,48.0,40.0,40.0
07/08/2022 04:21,234.0,158.0,260.0,157.0,74.0,122.0,85.0,91.0,46.0,23.0,33.0,36.0,43.0,45.0,47.0
07/08/2022 04:22,241.0,183.0,311.0,75.0,202.0,341.0,78.0,44.0,88.0,45.0,35.0,31.0,43.0,42.0,49.0
07/08/2022 04:23,251.0,89.0,204.0,275.0,107.0,237.0,84.0,85.0,111.0,32.0,41.0,41.0,30.0,49.0,48.0
07/08/2022 04:24,155.0,204.0,219.0,212.0,249.0,267.0,45.0,81.0,83.0,25.0,40.0,24.0,48.0,43.0,40.0
07/08/2022 04:25,172.0,238.0,235.0,341.0,274.0,180.0,71.0,78.0,83.0,41.0,38.0,25.0,31.0,45.0,47.0
07/08/2022 04:26,244.0,158.0,162.0,174.0,110.0,197.0,95.0,89.0,111.0,43.0,41.0,37.0,49.0,47.0,44.0
07/08/2022 04:27,184.0,272.0,195.0,261.0,272.0,146.0,78.0,69.0,76.0,44.0,36.0,39.0,47.0,43.0,45.0
07/08/2022 04:28,237.0,198.0,311.0,191.0,134.0,168.0,70.0,94.0,89.0,40.0,36.0,63.0,49.0,46.0,45.0
07/08/2022 04:29,275.0,173.0,267.0,175.0,203.0,101.0,71.0,87.0,76.0,31.0,31.0,31.0,49.0,48.0,40.0
07/08/2022 04:30,233.0,159.0,168.0,211.0,254.0,261.0,86.0,72.0,83.0,41.0,32.0,33.0,43.0,40.0,45.0
07/08/2022 04:31,187.0,161.0,256.0,211.0,178.0,340.0,91.0,74.0,77.0,33.0,43.0,45.0,45.0,48.0,48.0
07/08/2022 04:32,217.0,311.0,211.0,268.0,254.0,231.0,77.0,69.0,72.0,40.0,45.0,37.0,47.0,47.0,43.0
07/08/2022 04:33,270.0,168.0,309.0,125.0,266.0,220.0,112.0,92.0,112.0,40.0,40.0,32.0,30.0,46.0,44.0
07/08/2022 04:34,279.0,168.0,154.0,135.0,106.0,74.0,93.0,80.0,70.0,41.0,38.0,33.0,46.0,45.0,40.0
07/08/2022 04:35,263.0,274.0,261.0,160.0,194.0,231.0,91.0,93.0,72.0,39.0,43.0,35.0,46.0,44.0,43.0
07/08/2022 04:36,310.0,247.0,157.0,107.0,178.0,184.0,44.0,111.0,112.0,33.0,40.0,41.0,45.0,46.0,48.0
07/08/2022 04:37,267.0,205.0,257.0,341.0,105.0,187.0,76.0,110.0,69.0,31.0,33.0,42.0,42.0,49.0,48.0
07/08/2022 04:38,182.0,261.0,251.0,264.0,159.0,119.0,73.0,46.0,76.0,34.0,36.0,37.0,45.0,45.0,30.0
07/08/2022 04:39,190.0,244.0,227.0,169.0,231.0,165.0,81.0,83.0,77.0,38.0,41.0,30.0,43.0,40.0,48.0
07/08/2022 04:40,159.0,221.0,160.0,256.0,112.0,296.0,80.0,80.0,112.0,38.0,30.0,42.0,49.0,40.0,47.0
07/08/2022 04:41,190.0,275.0,250.0,117.0,249.0,121.0,69.0,82.0,69.0,45.0,38.0,44.0,41.0,41.0,48.0
07/08/2022 04:42,238.0,238.0,89.0,171.0,235.0,276.0,78.0,69.0,92.0,30.0,35.0,34.0,45.0,48.0,32.0
07/08/2022 04:43,200.0,311.0,232.0,216.0,136.0,268.0,89.0,79.0,71.0,64.0,30.0,30.0,45.0,45.0,46.0
07/08/2022 04:44,151.0,210.0,280.0,238.0,198.0,253.0,85.0,92.0,88.0,41.0,39.0,33.0,43.0,46.0,43.0
07/08/2022 04:45,220.0,186.0,90.0,162.0,244.0,142.0,80.0,70.0,80.0,43.0,42.0,41.0,45.0,47.0,47.0
07/08/2022 04:46,310.0,242.0,170.0,203.0,288.0,126.0,83.0,92.0,85.0,43.0,40.0,37.0,45.0,42.0,30.0
07/08/2022 04:47,153.0,89.0,275.0,276.0,146.0,126.0,73.0,92.0,78.0,39.0,34.0,45.0,48.0,70.0,45.0
07/08/2022 04:48,193.0,202.0,276.0,196.0,186.0,132.0,112.0,79.0,90.0,37.0,43.0,32.0,40.0,42.0,48.0
07/08/2022 04:49,232.0,267.0,254.0,244.0,235.0,252.0,87.0,84.0,84.0,31.0,37.0,36.0,45.0,43.0,40.0
07/08/2022 04:50,216.0,172.0,261.0,257.0,273.0,195.0,112.0,76.0,74.0,30.0,34.0,32.0,71.0,43.0,47.0
07/08/2022 04:51,241.0,242.0,197.0,230.0,234.0,126.0,79.0,73.0,75.0,37.0,44.0,37.0,49.0,40.0,47.0
